match_date,home_country,away_country,home_score,away_score,match_type,match_city,match_country,home_team_result
0.0,184.0,64.0,0.0,0.0,47.0,559.0,201.0,0.0
1.0,65.0,180.0,4.0,2.0,47.0,890.0,68.0,2.0
2.0,184.0,64.0,2.0,1.0,47.0,559.0,201.0,2.0
3.0,65.0,180.0,2.0,2.0,47.0,890.0,68.0,0.0
4.0,184.0,64.0,3.0,0.0,47.0,559.0,201.0,2.0
5.0,184.0,234.0,4.0,0.0,47.0,559.0,201.0,2.0
6.0,65.0,180.0,1.0,3.0,47.0,890.0,68.0,1.0
7.0,235.0,180.0,0.0,2.0,47.0,1722.0,257.0,1.0
8.0,184.0,64.0,7.0,2.0,47.0,559.0,201.0,2.0
9.0,184.0,234.0,9.0,0.0,47.0,559.0,201.0,2.0
10.0,65.0,234.0,2.0,1.0,47.0,890.0,68.0,2.0
11.0,65.0,180.0,5.0,4.0,47.0,890.0,68.0,2.0
12.0,235.0,180.0,0.0,3.0,47.0,1722.0,257.0,1.0
13.0,184.0,64.0,5.0,4.0,47.0,559.0,201.0,2.0
14.0,235.0,64.0,2.0,3.0,47.0,1722.0,257.0,1.0
15.0,184.0,234.0,5.0,1.0,47.0,559.0,201.0,2.0
16.0,65.0,234.0,0.0,1.0,47.0,206.0,68.0,1.0
17.0,65.0,180.0,1.0,6.0,47.0,890.0,68.0,1.0
18.0,235.0,180.0,1.0,5.0,47.0,1722.0,257.0,1.0
19.0,160.0,64.0,0.0,13.0,47.0,170.0,109.0,1.0
20.0,235.0,157.0,7.0,1.0,47.0,1722.0,257.0,2.0
21.0,184.0,64.0,5.0,1.0,47.0,559.0,201.0,2.0
22.0,235.0,64.0,5.0,3.0,47.0,1722.0,257.0,2.0
23.0,184.0,234.0,5.0,0.0,47.0,559.0,201.0,2.0
24.0,65.0,234.0,5.0,0.0,47.0,890.0,68.0,2.0
25.0,65.0,157.0,7.0,0.0,47.0,877.0,68.0,2.0
26.0,65.0,180.0,2.0,3.0,47.0,1455.0,68.0,1.0
27.0,235.0,180.0,0.0,3.0,47.0,1722.0,257.0,1.0
28.0,160.0,234.0,1.0,1.0,47.0,170.0,109.0,0.0
29.0,160.0,180.0,0.0,5.0,14.0,170.0,109.0,1.0
30.0,235.0,157.0,6.0,0.0,14.0,1722.0,257.0,2.0
31.0,160.0,64.0,1.0,8.0,14.0,170.0,109.0,1.0
32.0,184.0,64.0,1.0,0.0,14.0,559.0,201.0,2.0
33.0,235.0,64.0,0.0,4.0,14.0,1722.0,257.0,1.0
34.0,184.0,234.0,4.0,1.0,14.0,559.0,201.0,2.0
35.0,65.0,157.0,4.0,0.0,14.0,940.0,68.0,2.0
36.0,65.0,234.0,1.0,1.0,14.0,206.0,68.0,0.0
36.0,184.0,157.0,8.0,2.0,14.0,559.0,201.0,2.0
37.0,65.0,180.0,1.0,1.0,14.0,890.0,68.0,0.0
38.0,235.0,180.0,1.0,8.0,14.0,1722.0,257.0,1.0
39.0,160.0,234.0,2.0,8.0,14.0,170.0,109.0,1.0
40.0,224.0,37.0,0.0,1.0,47.0,1098.0,243.0,1.0
41.0,235.0,157.0,5.0,0.0,14.0,1722.0,257.0,2.0
42.0,160.0,64.0,1.0,6.0,14.0,170.0,109.0,1.0
43.0,160.0,180.0,2.0,7.0,14.0,170.0,109.0,1.0
44.0,184.0,64.0,1.0,1.0,14.0,559.0,201.0,0.0
45.0,235.0,64.0,1.0,3.0,14.0,1722.0,257.0,1.0
46.0,184.0,234.0,4.0,1.0,14.0,559.0,201.0,2.0
47.0,224.0,37.0,3.0,2.0,47.0,1098.0,243.0,2.0
48.0,65.0,157.0,7.0,0.0,14.0,1455.0,68.0,2.0
49.0,184.0,157.0,4.0,1.0,14.0,559.0,201.0,2.0
50.0,65.0,234.0,4.0,0.0,14.0,890.0,68.0,2.0
51.0,160.0,234.0,4.0,1.0,14.0,170.0,109.0,2.0
52.0,65.0,180.0,2.0,3.0,14.0,206.0,68.0,1.0
53.0,235.0,180.0,0.0,2.0,14.0,1722.0,257.0,1.0
54.0,235.0,64.0,1.0,5.0,14.0,400.0,68.0,1.0
55.0,235.0,157.0,11.0,0.0,14.0,1722.0,257.0,2.0
56.0,184.0,234.0,5.0,1.0,14.0,475.0,201.0,2.0
57.0,184.0,64.0,0.0,5.0,14.0,559.0,201.0,1.0
58.0,160.0,180.0,2.0,10.0,14.0,170.0,109.0,1.0
59.0,160.0,64.0,1.0,5.0,14.0,170.0,109.0,1.0
60.0,184.0,37.0,4.0,0.0,47.0,559.0,201.0,2.0
61.0,65.0,234.0,4.0,1.0,14.0,1510.0,68.0,2.0
62.0,65.0,157.0,6.0,1.0,14.0,877.0,68.0,2.0
63.0,184.0,157.0,7.0,0.0,14.0,559.0,201.0,2.0
64.0,65.0,180.0,2.0,3.0,14.0,890.0,68.0,1.0
65.0,235.0,180.0,0.0,0.0,14.0,1722.0,257.0,0.0
66.0,160.0,234.0,1.0,3.0,14.0,170.0,109.0,1.0
67.0,235.0,157.0,5.0,2.0,14.0,1461.0,68.0,2.0
68.0,160.0,64.0,1.0,9.0,14.0,170.0,109.0,1.0
68.0,235.0,64.0,1.0,3.0,14.0,1722.0,257.0,1.0
69.0,184.0,234.0,5.0,0.0,14.0,1168.0,201.0,2.0
70.0,160.0,180.0,1.0,4.0,14.0,170.0,109.0,1.0
71.0,184.0,64.0,1.0,1.0,14.0,559.0,201.0,0.0
72.0,160.0,234.0,7.0,2.0,14.0,170.0,109.0,2.0
73.0,65.0,234.0,4.0,1.0,14.0,1519.0,68.0,2.0
73.0,65.0,157.0,6.0,1.0,14.0,1720.0,68.0,2.0
74.0,235.0,180.0,3.0,4.0,14.0,1722.0,257.0,1.0
75.0,184.0,157.0,2.0,1.0,14.0,559.0,201.0,2.0
76.0,235.0,157.0,1.0,1.0,14.0,136.0,257.0,0.0
77.0,160.0,64.0,0.0,2.0,14.0,170.0,109.0,1.0
77.0,235.0,64.0,0.0,2.0,14.0,1722.0,257.0,1.0
78.0,160.0,180.0,2.0,3.0,14.0,170.0,109.0,1.0
79.0,184.0,234.0,6.0,1.0,14.0,475.0,201.0,2.0
80.0,184.0,64.0,1.0,4.0,14.0,559.0,201.0,1.0
81.0,65.0,157.0,6.0,1.0,14.0,198.0,68.0,2.0
82.0,65.0,234.0,6.0,0.0,14.0,1510.0,68.0,2.0
83.0,235.0,180.0,0.0,8.0,14.0,1722.0,257.0,1.0
84.0,184.0,157.0,6.0,1.0,14.0,559.0,201.0,2.0
85.0,65.0,180.0,5.0,2.0,14.0,1321.0,68.0,2.0
86.0,235.0,157.0,4.0,1.0,14.0,1527.0,257.0,2.0
87.0,160.0,64.0,2.0,2.0,14.0,170.0,109.0,0.0
88.0,235.0,64.0,1.0,5.0,14.0,1722.0,257.0,1.0
89.0,184.0,234.0,5.0,2.0,14.0,759.0,201.0,2.0
90.0,160.0,180.0,1.0,2.0,14.0,170.0,109.0,1.0
91.0,184.0,64.0,2.0,2.0,14.0,559.0,201.0,0.0
92.0,65.0,157.0,9.0,0.0,14.0,431.0,68.0,2.0
93.0,160.0,234.0,2.0,2.0,14.0,170.0,109.0,0.0
94.0,65.0,234.0,1.0,1.0,14.0,890.0,68.0,0.0
95.0,235.0,180.0,2.0,2.0,14.0,1722.0,257.0,0.0
96.0,184.0,157.0,3.0,1.0,14.0,559.0,201.0,2.0
97.0,65.0,180.0,3.0,0.0,14.0,877.0,68.0,2.0
98.0,235.0,157.0,6.0,1.0,14.0,1722.0,257.0,2.0
99.0,160.0,64.0,0.0,2.0,14.0,170.0,109.0,1.0
100.0,235.0,64.0,1.0,9.0,14.0,294.0,257.0,1.0
101.0,184.0,234.0,4.0,0.0,14.0,464.0,201.0,2.0
102.0,160.0,180.0,3.0,3.0,14.0,170.0,109.0,0.0
103.0,184.0,64.0,2.0,1.0,14.0,559.0,201.0,2.0
104.0,65.0,157.0,6.0,0.0,14.0,1117.0,68.0,2.0
105.0,160.0,234.0,4.0,3.0,14.0,170.0,109.0,2.0
106.0,235.0,180.0,2.0,2.0,14.0,1722.0,257.0,0.0
107.0,184.0,157.0,5.0,1.0,14.0,559.0,201.0,2.0
108.0,65.0,234.0,4.0,0.0,14.0,1455.0,68.0,2.0
109.0,65.0,180.0,1.0,2.0,14.0,890.0,68.0,1.0
110.0,235.0,157.0,0.0,1.0,14.0,881.0,257.0,1.0
111.0,160.0,64.0,2.0,3.0,14.0,170.0,109.0,1.0
112.0,184.0,234.0,5.0,2.0,14.0,1043.0,201.0,2.0
113.0,160.0,180.0,0.0,3.0,14.0,170.0,109.0,1.0
114.0,235.0,64.0,0.0,3.0,14.0,1722.0,257.0,1.0
115.0,184.0,64.0,1.0,3.0,14.0,559.0,201.0,1.0
116.0,65.0,157.0,13.0,2.0,14.0,1519.0,68.0,2.0
117.0,160.0,234.0,1.0,0.0,14.0,170.0,109.0,2.0
118.0,235.0,180.0,0.0,6.0,14.0,1722.0,257.0,1.0
119.0,65.0,234.0,4.0,0.0,14.0,248.0,68.0,2.0
120.0,184.0,157.0,9.0,1.0,14.0,559.0,201.0,2.0
121.0,65.0,180.0,2.0,1.0,14.0,198.0,68.0,2.0
122.0,184.0,234.0,5.0,2.0,14.0,6.0,201.0,2.0
123.0,235.0,157.0,2.0,0.0,14.0,881.0,257.0,2.0
124.0,160.0,180.0,0.0,3.0,14.0,170.0,109.0,1.0
125.0,160.0,64.0,0.0,2.0,14.0,459.0,109.0,1.0
126.0,235.0,64.0,1.0,1.0,14.0,294.0,257.0,0.0
127.0,184.0,64.0,4.0,1.0,14.0,559.0,201.0,2.0
128.0,184.0,157.0,11.0,0.0,14.0,559.0,201.0,2.0
129.0,235.0,180.0,1.0,1.0,14.0,1722.0,257.0,0.0
130.0,65.0,157.0,3.0,0.0,14.0,1491.0,68.0,2.0
131.0,65.0,234.0,6.0,0.0,14.0,1099.0,68.0,2.0
132.0,160.0,234.0,0.0,1.0,14.0,170.0,109.0,1.0
133.0,65.0,180.0,2.0,2.0,14.0,890.0,68.0,0.0
134.0,235.0,157.0,0.0,3.0,14.0,294.0,257.0,1.0
135.0,160.0,180.0,1.0,5.0,14.0,170.0,109.0,1.0
136.0,235.0,64.0,0.0,0.0,14.0,1722.0,257.0,0.0
137.0,184.0,234.0,5.0,1.0,14.0,571.0,201.0,2.0
138.0,160.0,64.0,0.0,1.0,14.0,170.0,109.0,1.0
139.0,65.0,180.0,2.0,2.0,14.0,198.0,68.0,0.0
140.0,228.0,8.0,0.0,6.0,47.0,1028.0,249.0,1.0
141.0,12.0,94.0,5.0,0.0,47.0,1664.0,11.0,2.0
142.0,65.0,234.0,2.0,1.0,14.0,1265.0,68.0,2.0
143.0,235.0,180.0,0.0,1.0,14.0,294.0,257.0,1.0
144.0,184.0,157.0,0.0,2.0,14.0,559.0,201.0,1.0
145.0,160.0,234.0,2.0,0.0,14.0,170.0,109.0,2.0
146.0,65.0,180.0,1.0,2.0,14.0,1455.0,68.0,1.0
147.0,95.0,55.0,2.0,1.0,47.0,258.0,103.0,2.0
148.0,8.0,226.0,2.0,3.0,47.0,259.0,7.0,1.0
149.0,12.0,94.0,4.0,2.0,47.0,1664.0,11.0,2.0
150.0,235.0,64.0,2.0,2.0,14.0,1722.0,257.0,0.0
151.0,160.0,64.0,1.0,3.0,14.0,170.0,109.0,1.0
151.0,184.0,234.0,1.0,1.0,14.0,464.0,201.0,0.0
152.0,235.0,157.0,0.0,1.0,14.0,136.0,257.0,1.0
153.0,160.0,180.0,1.0,1.0,14.0,459.0,109.0,0.0
154.0,184.0,64.0,0.0,1.0,14.0,559.0,201.0,1.0
155.0,19.0,72.0,3.0,3.0,47.0,251.0,19.0,0.0
156.0,95.0,12.0,3.0,0.0,47.0,258.0,103.0,2.0
157.0,73.0,205.0,1.0,0.0,47.0,1188.0,76.0,2.0
158.0,65.0,157.0,1.0,1.0,14.0,994.0,68.0,0.0
159.0,235.0,180.0,3.0,1.0,14.0,1722.0,257.0,2.0
160.0,184.0,157.0,4.0,0.0,14.0,559.0,201.0,2.0
161.0,65.0,234.0,3.0,1.0,14.0,877.0,68.0,2.0
162.0,65.0,180.0,1.0,0.0,14.0,890.0,68.0,2.0
163.0,160.0,234.0,2.0,2.0,14.0,170.0,109.0,0.0
164.0,95.0,12.0,0.0,0.0,47.0,258.0,103.0,0.0
165.0,19.0,149.0,1.0,4.0,47.0,70.0,19.0,1.0
166.0,19.0,72.0,7.0,0.0,47.0,251.0,19.0,2.0
167.0,151.0,19.0,4.0,0.0,47.0,1343.0,162.0,2.0
168.0,8.0,226.0,0.0,0.0,30.0,259.0,7.0,0.0
169.0,160.0,64.0,0.0,5.0,14.0,170.0,109.0,1.0
170.0,184.0,234.0,0.0,2.0,14.0,475.0,201.0,1.0
171.0,160.0,180.0,0.0,1.0,14.0,459.0,109.0,1.0
172.0,235.0,64.0,0.0,1.0,14.0,294.0,257.0,1.0
173.0,95.0,55.0,1.0,1.0,47.0,258.0,103.0,0.0
174.0,235.0,157.0,4.0,4.0,14.0,1722.0,257.0,0.0
175.0,184.0,64.0,2.0,1.0,14.0,559.0,201.0,2.0
176.0,73.0,19.0,0.0,5.0,47.0,1353.0,76.0,1.0
177.0,19.0,149.0,5.0,0.0,47.0,70.0,19.0,2.0
178.0,151.0,19.0,2.0,3.0,47.0,1343.0,162.0,1.0
179.0,228.0,8.0,0.0,2.0,30.0,1028.0,249.0,1.0
180.0,56.0,94.0,4.0,4.0,47.0,1269.0,24.0,0.0
181.0,8.0,226.0,2.0,1.0,31.0,259.0,7.0,2.0
182.0,95.0,12.0,3.0,1.0,47.0,258.0,103.0,2.0
183.0,65.0,157.0,1.0,0.0,14.0,877.0,68.0,2.0
184.0,160.0,234.0,2.0,3.0,14.0,170.0,109.0,1.0
185.0,235.0,180.0,1.0,0.0,14.0,1722.0,257.0,2.0
186.0,184.0,157.0,3.0,0.0,14.0,559.0,201.0,2.0
187.0,65.0,234.0,1.0,1.0,14.0,890.0,68.0,0.0
188.0,65.0,180.0,1.0,1.0,14.0,1099.0,68.0,0.0
189.0,95.0,55.0,5.0,2.0,47.0,258.0,103.0,2.0
190.0,19.0,149.0,1.0,3.0,47.0,70.0,19.0,1.0
191.0,19.0,72.0,1.0,2.0,47.0,251.0,19.0,1.0
192.0,12.0,94.0,3.0,1.0,47.0,1664.0,11.0,2.0
193.0,151.0,19.0,1.0,2.0,47.0,599.0,162.0,1.0
194.0,56.0,94.0,5.0,3.0,47.0,1269.0,24.0,2.0
195.0,95.0,12.0,4.0,1.0,47.0,258.0,103.0,2.0
196.0,160.0,64.0,1.0,3.0,14.0,170.0,109.0,1.0
197.0,184.0,234.0,2.0,1.0,14.0,464.0,201.0,2.0
198.0,208.0,72.0,1.0,2.0,47.0,541.0,226.0,1.0
199.0,160.0,180.0,0.0,5.0,14.0,459.0,109.0,1.0
200.0,235.0,64.0,1.0,7.0,14.0,1722.0,257.0,1.0
201.0,19.0,149.0,1.0,4.0,47.0,70.0,19.0,1.0
202.0,184.0,64.0,1.0,1.0,14.0,559.0,201.0,0.0
203.0,95.0,55.0,5.0,2.0,47.0,258.0,103.0,2.0
203.0,208.0,78.0,5.0,3.0,47.0,148.0,226.0,2.0
204.0,235.0,157.0,0.0,1.0,14.0,5.0,257.0,1.0
205.0,73.0,19.0,1.0,2.0,47.0,371.0,76.0,1.0
206.0,151.0,19.0,3.0,1.0,47.0,1343.0,162.0,2.0
207.0,12.0,94.0,4.0,0.0,47.0,1664.0,11.0,2.0
208.0,151.0,72.0,4.0,1.0,47.0,1343.0,162.0,2.0
209.0,12.0,64.0,1.0,6.0,47.0,1664.0,11.0,1.0
210.0,12.0,78.0,3.0,2.0,47.0,1664.0,11.0,2.0
211.0,12.0,64.0,1.0,11.0,47.0,1664.0,11.0,1.0
212.0,95.0,64.0,0.0,7.0,47.0,258.0,103.0,1.0
213.0,56.0,64.0,0.0,4.0,47.0,1269.0,24.0,1.0
214.0,207.0,159.0,11.0,3.0,47.0,565.0,225.0,2.0
215.0,228.0,8.0,2.0,2.0,30.0,1028.0,249.0,0.0
216.0,8.0,226.0,2.0,1.0,31.0,259.0,7.0,2.0
217.0,8.0,226.0,0.0,1.0,34.0,259.0,7.0,1.0
218.0,151.0,204.0,5.0,3.0,47.0,1572.0,162.0,2.0
219.0,19.0,204.0,2.0,1.0,47.0,251.0,19.0,2.0
220.0,95.0,12.0,5.0,3.0,47.0,258.0,103.0,2.0
221.0,65.0,157.0,4.0,0.0,14.0,231.0,68.0,2.0
222.0,235.0,180.0,3.0,2.0,14.0,1722.0,257.0,2.0
223.0,65.0,234.0,2.0,0.0,14.0,1117.0,68.0,2.0
223.0,184.0,157.0,5.0,0.0,14.0,559.0,201.0,2.0
224.0,160.0,234.0,2.0,3.0,14.0,170.0,109.0,1.0
225.0,19.0,149.0,1.0,4.0,47.0,70.0,19.0,1.0
226.0,65.0,180.0,2.0,0.0,14.0,890.0,68.0,2.0
227.0,79.0,205.0,1.0,0.0,47.0,731.0,85.0,2.0
227.0,95.0,78.0,3.0,3.0,47.0,258.0,103.0,0.0
228.0,151.0,19.0,4.0,1.0,47.0,1343.0,162.0,2.0
229.0,12.0,94.0,3.0,4.0,47.0,1664.0,11.0,1.0
230.0,19.0,72.0,5.0,2.0,47.0,251.0,19.0,2.0
231.0,95.0,64.0,2.0,4.0,47.0,258.0,103.0,1.0
232.0,95.0,12.0,1.0,1.0,47.0,258.0,103.0,0.0
233.0,95.0,64.0,2.0,8.0,47.0,258.0,103.0,1.0
234.0,12.0,64.0,1.0,8.0,47.0,1664.0,11.0,1.0
235.0,8.0,226.0,2.0,1.0,30.0,259.0,7.0,2.0
236.0,228.0,8.0,2.0,2.0,31.0,1028.0,249.0,0.0
237.0,8.0,226.0,3.0,1.0,34.0,259.0,7.0,2.0
238.0,160.0,64.0,1.0,1.0,14.0,170.0,109.0,0.0
239.0,184.0,234.0,1.0,0.0,14.0,759.0,201.0,2.0
240.0,19.0,149.0,3.0,2.0,47.0,70.0,19.0,2.0
241.0,235.0,64.0,0.0,1.0,14.0,294.0,257.0,1.0
242.0,160.0,180.0,1.0,0.0,14.0,170.0,109.0,2.0
243.0,184.0,64.0,2.0,0.0,14.0,559.0,201.0,2.0
244.0,73.0,19.0,0.0,4.0,47.0,545.0,76.0,1.0
244.0,208.0,78.0,2.0,3.0,47.0,148.0,226.0,1.0
245.0,151.0,19.0,7.0,0.0,47.0,599.0,162.0,2.0
246.0,235.0,157.0,4.0,1.0,14.0,1722.0,257.0,2.0
247.0,151.0,78.0,4.0,2.0,47.0,83.0,162.0,2.0
248.0,12.0,94.0,2.0,1.0,47.0,1664.0,11.0,2.0
249.0,103.0,72.0,6.0,2.0,47.0,997.0,112.0,2.0
250.0,79.0,19.0,0.0,3.0,47.0,461.0,85.0,1.0
251.0,95.0,102.0,6.0,1.0,47.0,258.0,103.0,2.0
252.0,8.0,42.0,3.0,1.0,47.0,259.0,7.0,2.0
253.0,43.0,226.0,0.0,3.0,47.0,259.0,7.0,1.0
254.0,8.0,42.0,5.0,1.0,47.0,259.0,7.0,2.0
255.0,8.0,226.0,4.0,1.0,47.0,259.0,7.0,2.0
256.0,228.0,8.0,3.0,1.0,30.0,1028.0,249.0,2.0
257.0,43.0,8.0,0.0,3.0,47.0,1687.0,45.0,1.0
257.0,162.0,204.0,0.0,4.0,47.0,791.0,175.0,1.0
258.0,79.0,149.0,1.0,2.0,47.0,770.0,85.0,1.0
259.0,95.0,12.0,3.0,0.0,47.0,258.0,103.0,2.0
260.0,8.0,226.0,1.0,1.0,34.0,259.0,7.0,0.0
261.0,8.0,226.0,2.0,6.0,34.0,259.0,7.0,1.0
262.0,73.0,94.0,0.0,3.0,47.0,928.0,76.0,1.0
263.0,103.0,94.0,0.0,1.0,47.0,997.0,112.0,1.0
264.0,208.0,94.0,2.0,0.0,47.0,1765.0,226.0,2.0
265.0,160.0,234.0,1.0,2.0,14.0,170.0,109.0,1.0
266.0,65.0,157.0,2.0,1.0,14.0,431.0,68.0,2.0
267.0,235.0,180.0,2.0,2.0,14.0,294.0,257.0,0.0
268.0,65.0,234.0,3.0,0.0,14.0,890.0,68.0,2.0
269.0,184.0,157.0,2.0,0.0,14.0,559.0,201.0,2.0
270.0,19.0,149.0,1.0,5.0,47.0,70.0,19.0,1.0
271.0,79.0,205.0,6.0,2.0,47.0,1513.0,85.0,2.0
272.0,65.0,180.0,1.0,1.0,14.0,877.0,68.0,0.0
273.0,151.0,19.0,3.0,1.0,47.0,450.0,162.0,2.0
274.0,73.0,102.0,2.0,2.0,47.0,1361.0,76.0,0.0
275.0,19.0,78.0,2.0,1.0,47.0,879.0,19.0,2.0
275.0,208.0,72.0,5.0,2.0,47.0,541.0,226.0,2.0
276.0,19.0,72.0,7.0,1.0,47.0,1623.0,19.0,2.0
277.0,12.0,94.0,3.0,1.0,47.0,1664.0,11.0,2.0
277.0,103.0,205.0,2.0,2.0,47.0,997.0,112.0,0.0
278.0,208.0,102.0,3.0,0.0,47.0,819.0,226.0,2.0
279.0,207.0,78.0,2.0,4.0,47.0,1486.0,225.0,1.0
280.0,8.0,226.0,0.0,2.0,30.0,259.0,7.0,1.0
281.0,207.0,159.0,4.0,1.0,47.0,1486.0,225.0,2.0
281.0,228.0,8.0,2.0,3.0,31.0,1028.0,249.0,1.0
282.0,228.0,8.0,1.0,1.0,35.0,1028.0,249.0,0.0
283.0,79.0,12.0,1.0,2.0,47.0,455.0,85.0,1.0
284.0,8.0,226.0,2.0,0.0,34.0,259.0,7.0,2.0
284.0,72.0,204.0,2.0,5.0,47.0,624.0,75.0,1.0
285.0,79.0,204.0,1.0,3.0,47.0,605.0,85.0,1.0
285.0,95.0,205.0,9.0,0.0,47.0,258.0,103.0,2.0
285.0,125.0,72.0,1.0,4.0,47.0,909.0,134.0,1.0
285.0,228.0,8.0,3.0,0.0,35.0,1028.0,249.0,2.0
286.0,95.0,12.0,2.0,0.0,47.0,258.0,103.0,2.0
287.0,79.0,94.0,1.0,4.0,47.0,1049.0,85.0,1.0
288.0,73.0,19.0,1.0,1.0,47.0,1361.0,76.0,0.0
289.0,160.0,64.0,1.0,6.0,14.0,459.0,109.0,1.0
290.0,73.0,205.0,4.0,1.0,47.0,1361.0,76.0,2.0
291.0,19.0,205.0,9.0,2.0,47.0,70.0,19.0,2.0
292.0,184.0,234.0,1.0,0.0,14.0,475.0,201.0,2.0
293.0,19.0,149.0,1.0,2.0,47.0,70.0,19.0,1.0
294.0,235.0,64.0,0.0,2.0,14.0,1722.0,257.0,1.0
295.0,160.0,180.0,1.0,4.0,14.0,170.0,109.0,1.0
296.0,103.0,72.0,3.0,4.0,47.0,1614.0,112.0,1.0
297.0,184.0,64.0,1.0,1.0,14.0,559.0,201.0,0.0
298.0,151.0,78.0,5.0,5.0,47.0,1764.0,162.0,0.0
299.0,235.0,157.0,2.0,3.0,14.0,294.0,257.0,1.0
300.0,95.0,78.0,4.0,4.0,47.0,258.0,103.0,0.0
301.0,151.0,19.0,4.0,3.0,47.0,450.0,162.0,2.0
302.0,12.0,94.0,1.0,1.0,47.0,1664.0,11.0,0.0
302.0,208.0,78.0,1.0,2.0,47.0,1407.0,226.0,1.0
303.0,162.0,204.0,1.0,2.0,47.0,791.0,175.0,1.0
304.0,207.0,94.0,2.0,2.0,47.0,565.0,225.0,0.0
305.0,162.0,94.0,0.0,6.0,47.0,791.0,175.0,1.0
306.0,207.0,71.0,7.0,1.0,47.0,1486.0,225.0,2.0
307.0,162.0,173.0,2.0,1.0,47.0,1508.0,225.0,2.0
308.0,177.0,94.0,0.0,9.0,47.0,1042.0,193.0,1.0
309.0,177.0,94.0,0.0,12.0,47.0,1042.0,193.0,1.0
310.0,228.0,8.0,2.0,0.0,30.0,1028.0,249.0,2.0
311.0,228.0,8.0,3.0,0.0,35.0,1028.0,249.0,2.0
312.0,8.0,226.0,0.0,1.0,34.0,259.0,7.0,1.0
313.0,8.0,226.0,3.0,3.0,31.0,104.0,7.0,0.0
313.0,57.0,78.0,3.0,1.0,47.0,383.0,60.0,2.0
314.0,95.0,12.0,4.0,0.0,47.0,258.0,103.0,2.0
314.0,207.0,159.0,4.0,2.0,47.0,565.0,225.0,2.0
315.0,79.0,149.0,2.0,3.0,47.0,855.0,85.0,1.0
316.0,228.0,8.0,1.0,3.0,47.0,1028.0,249.0,1.0
317.0,103.0,12.0,1.0,3.0,47.0,544.0,112.0,1.0
318.0,73.0,102.0,1.0,0.0,47.0,1361.0,76.0,2.0
319.0,160.0,234.0,0.0,1.0,14.0,170.0,109.0,1.0
320.0,160.0,64.0,2.0,1.0,14.0,170.0,109.0,2.0
321.0,19.0,72.0,3.0,0.0,47.0,251.0,19.0,2.0
322.0,235.0,180.0,0.0,0.0,14.0,1722.0,257.0,0.0
323.0,19.0,149.0,3.0,3.0,47.0,70.0,19.0,0.0
323.0,208.0,72.0,1.0,4.0,47.0,541.0,226.0,1.0
324.0,160.0,180.0,1.0,2.0,14.0,459.0,109.0,1.0
325.0,65.0,234.0,4.0,3.0,14.0,248.0,68.0,2.0
326.0,65.0,180.0,1.0,0.0,14.0,890.0,68.0,2.0
327.0,73.0,124.0,8.0,0.0,47.0,1361.0,76.0,2.0
327.0,151.0,19.0,2.0,4.0,47.0,1764.0,162.0,1.0
328.0,12.0,94.0,1.0,4.0,47.0,1664.0,11.0,1.0
329.0,103.0,19.0,1.0,0.0,47.0,1614.0,112.0,2.0
330.0,177.0,204.0,1.0,4.0,47.0,1042.0,193.0,1.0
330.0,208.0,19.0,1.0,2.0,47.0,148.0,226.0,1.0
331.0,79.0,205.0,1.0,2.0,47.0,520.0,85.0,1.0
331.0,95.0,204.0,2.0,0.0,47.0,258.0,103.0,2.0
332.0,57.0,204.0,8.0,0.0,47.0,383.0,60.0,2.0
333.0,207.0,159.0,9.0,0.0,47.0,1508.0,225.0,2.0
334.0,8.0,226.0,1.0,1.0,47.0,104.0,7.0,0.0
334.0,12.0,102.0,2.0,0.0,47.0,1664.0,11.0,2.0
335.0,8.0,226.0,2.0,1.0,47.0,104.0,7.0,2.0
336.0,8.0,226.0,4.0,0.0,30.0,104.0,7.0,2.0
337.0,8.0,226.0,2.0,0.0,34.0,259.0,7.0,2.0
338.0,177.0,159.0,1.0,1.0,47.0,1042.0,193.0,0.0
339.0,43.0,8.0,0.0,2.0,47.0,1687.0,45.0,1.0
340.0,207.0,56.0,0.0,10.0,47.0,1508.0,225.0,1.0
340.0,228.0,8.0,1.0,0.0,35.0,1028.0,249.0,2.0
341.0,79.0,56.0,1.0,4.0,47.0,605.0,85.0,1.0
341.0,95.0,12.0,4.0,3.0,47.0,258.0,103.0,2.0
341.0,162.0,204.0,1.0,1.0,47.0,791.0,175.0,0.0
341.0,228.0,8.0,1.0,0.0,31.0,1028.0,249.0,2.0
342.0,19.0,205.0,2.0,0.0,47.0,1660.0,19.0,2.0
343.0,19.0,78.0,6.0,2.0,47.0,70.0,19.0,2.0
344.0,103.0,12.0,0.0,0.0,47.0,997.0,112.0,0.0
345.0,235.0,157.0,1.0,2.0,14.0,1722.0,257.0,1.0
346.0,73.0,19.0,4.0,3.0,47.0,868.0,76.0,2.0
347.0,125.0,72.0,5.0,4.0,47.0,909.0,134.0,2.0
348.0,65.0,157.0,0.0,3.0,14.0,994.0,68.0,1.0
349.0,184.0,234.0,0.0,0.0,14.0,559.0,201.0,0.0
350.0,73.0,205.0,2.0,2.0,47.0,1361.0,76.0,0.0
351.0,160.0,180.0,1.0,1.0,14.0,170.0,109.0,0.0
352.0,19.0,149.0,2.0,4.0,47.0,70.0,19.0,1.0
353.0,235.0,64.0,0.0,2.0,14.0,294.0,257.0,1.0
354.0,103.0,72.0,2.0,0.0,47.0,1614.0,112.0,2.0
